CDSCode,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
19647331932383,19,64733,1932383,2018-19,24,17,43,45,50,50,5,2,32,34,38,39
49753586107221,49,75358,6107221,2018-19,39,41,45,48,50,50,29,33,31,35,38,39
33670826032122,33,67082,6032122,2018-19,38,37,36,37,50,50,30,22,22,22,38,39
43697086049290,43,69708,6049290,2018-19,84,77,79,78,50,50,78,79,75,76,38,39
27660500107292,27,66050,0107292,2018-19,28,30,32,31,50,50,27,28,21,23,38,39
54105465430343,54,10546,5430343,2018-19,4,4,45,47,50,50,0,0,31,33,38,39
37680806066989,37,68080,6066989,2018-19,70,69,75,75,50,50,68,67,71,71,38,39
54767946108286,54,76794,6108286,2018-19,28,30,32,34,50,50,28,27,25,24,38,39
43696666048763,43,69666,6048763,2018-19,56,54,54,53,50,50,49,49,43,42,38,39
38684780118133,38,68478,0118133,2018-19,--,--,55,56,50,50,--,--,50,49,38,39
30736356112577,30,73635,6112577,2018-19,70,73,65,64,50,50,64,68,52,53,38,39
19734526022388,19,73452,6022388,2018-19,27,28,50,50,50,50,15,21,39,40,38,39
31668450117150,31,66845,0117150,2018-19,74,78,66,69,50,50,68,72,58,61,38,39
50710430123679,50,71043,0123679,2018-19,35,33,42,38,50,50,16,18,25,25,38,39
24657716025597,24,65771,6025597,2018-19,39,43,40,41,50,50,28,32,25,27,38,39
40687006107544,40,68700,6107544,2018-19,49,55,52,52,50,50,42,50,40,40,38,39
01100176002000,01,10017,6002000,2018-19,36,48,43,45,50,50,29,35,35,36,38,39
19643521934926,19,64352,1934926,2018-19,46,51,45,47,50,50,16,16,13,15,38,39
07617136003750,07,61713,6003750,2018-19,86,87,85,84,50,50,82,85,82,83,38,39
37683386039101,37,68338,6039101,2018-19,34,38,55,55,50,50,34,35,45,46,38,39
12755156057376,12,75515,6057376,2018-19,37,36,34,34,50,50,29,28,25,25,38,39
19647336018212,19,64733,6018212,2018-19,24,29,43,45,50,50,21,23,32,34,38,39
36750776112825,36,75077,6112825,2018-19,48,43,42,42,50,50,38,38,27,26,38,39
39685850122580,39,68585,0122580,2018-19,34,36,44,45,50,50,14,18,33,34,38,39
19648086020549,19,64808,6020549,2018-19,31,36,35,37,50,50,18,28,22,24,38,39
31750856118533,31,75085,6118533,2018-19,75,73,71,72,50,50,62,64,63,63,38,39
36677100133371,36,67710,0133371,2018-19,60,47,38,41,50,50,42,40,23,26,38,39
19647331933381,19,64733,1933381,2018-19,65,69,43,45,50,50,39,34,32,34,38,39
50736015030333,50,73601,5030333,2018-19,--,--,41,40,50,50,--,--,25,25,38,39
19642796011233,19,64279,6011233,2018-19,46,45,39,40,50,50,43,37,28,31,38,39
37683386040059,37,68338,6040059,2018-19,47,45,55,55,50,50,37,43,45,46,38,39
39686766042626,39,68676,6042626,2018-19,19,23,28,31,50,50,7,15,21,21,38,39
37683380107482,37,68338,0107482,2018-19,74,38,55,55,50,50,17,13,45,46,38,39
37682966093223,37,68296,6093223,2018-19,72,71,74,76,50,50,65,68,67,70,38,39
34674473430386,34,67447,3430386,2018-19,29,25,45,46,50,50,6,8,34,35,38,39
19645016013171,19,64501,6013171,2018-19,58,60,51,52,50,50,45,49,38,40,38,39
24656316025373,24,65631,6025373,2018-19,50,55,47,48,50,50,43,40,35,35,38,39
31668296111702,31,66829,6111702,2018-19,75,81,78,79,50,50,65,70,67,70,38,39
31669516117493,31,66951,6117493,2018-19,48,54,55,57,50,50,46,44,43,45,38,39
03739816002877,03,73981,6002877,2018-19,47,50,45,47,50,50,39,38,29,32,38,39
34673143430311,34,67314,3430311,2018-19,5,14,55,56,50,50,0,0,45,45,38,39
43696826049092,43,69682,6049092,2018-19,90,88,90,87,50,50,90,89,91,89,38,39
36676786098354,36,67678,6098354,2018-19,47,49,58,58,50,50,30,35,46,47,38,39
54719930123653,54,71993,0123653,2018-19,32,37,40,47,50,50,22,28,24,29,38,39
19647336019798,19,64733,6019798,2018-19,73,71,43,45,50,50,62,72,32,34,38,39
37683386117683,37,68338,6117683,2018-19,60,61,55,55,50,50,43,43,45,46,38,39
01611766056923,01,61176,6056923,2018-19,91,92,77,78,50,50,90,91,73,74,38,39
56725206055222,56,72520,6055222,2018-19,49,30,45,44,50,50,30,20,32,32,38,39
19647336019475,19,64733,6019475,2018-19,42,48,43,45,50,50,32,38,32,34,38,39
37683386114300,37,68338,6114300,2018-19,19,33,55,55,50,50,17,24,45,46,38,39
04614240111039,04,61424,0111039,2018-19,0,7,54,56,50,50,0,7,44,43,38,39
19642126010987,19,64212,6010987,2018-19,71,65,66,66,50,50,60,57,54,55,38,39
10622650126292,10,62265,0126292,2018-19,85,86,49,52,50,50,53,55,36,40,38,39
34674476034680,34,67447,6034680,2018-19,37,38,45,46,50,50,27,31,34,35,38,39
29663160125013,29,66316,0125013,2018-19,53,54,45,52,50,50,51,51,43,43,38,39
31669510106443,31,66951,0106443,2018-19,72,72,55,57,50,50,69,69,43,45,38,39
01100170129403,01,10017,0129403,2018-19,27,28,43,36,50,50,18,15,35,29,38,39
31669510111385,31,66951,0111385,2018-19,68,69,55,57,50,50,60,61,43,45,38,39
03100330330068,03,10033,0330068,2018-19,7,8,21,12,50,50,3,2,6,6,38,39
37683386039432,37,68338,6039432,2018-19,56,55,55,55,50,50,50,47,45,46,38,39
19643781995885,19,64378,1995885,2018-19,70,43,51,55,50,50,33,20,43,46,38,39
51713995135256,51,71399,5135256,2018-19,68,67,46,52,50,50,28,30,36,39,38,39
31667616031009,31,66761,6031009,2018-19,71,71,71,71,50,50,60,57,60,57,38,39
48705400112664,48,70540,0112664,2018-19,30,35,44,45,50,50,14,13,32,33,38,39
07616300733725,07,61630,0733725,2018-19,77,80,82,89,50,50,59,58,69,72,38,39
56725536055396,56,72553,6055396,2018-19,52,55,62,64,50,50,48,56,49,51,38,39
19647330124412,19,64733,0124412,2018-19,55,51,43,45,50,50,0,11,32,34,38,39
30665553033206,30,66555,3033206,2018-19,75,80,82,82,50,50,56,70,74,78,38,39
10625470135103,10,62547,0135103,2018-19,39,40,28,35,50,50,16,18,12,14,38,39
37768516108567,37,76851,6108567,2018-19,61,66,63,63,50,50,53,56,55,56,38,39
19642461995844,19,64246,1995844,2018-19,51,44,38,39,50,50,13,13,13,12,38,39
48705734837803,48,70573,4837803,2018-19,64,69,52,53,50,50,41,40,39,38,38,39
43696666093074,43,69666,6093074,2018-19,83,82,54,53,50,50,74,78,43,42,38,39
10752341037456,10,75234,1037456,2018-19,22,36,20,20,50,50,7,9,12,12,38,39
50712666120844,50,71266,6120844,2018-19,50,47,45,47,50,50,31,33,34,35,38,39
52715716053581,52,71571,6053581,2018-19,44,47,42,46,50,50,31,28,31,35,38,39
57726940135939,57,72694,0135939,2018-19,--,--,45,46,50,50,--,--,32,34,38,39
37682136097190,37,68213,6097190,2018-19,20,20,48,38,50,50,18,13,28,21,38,39
10622406114805,10,62240,6114805,2018-19,53,39,50,56,50,50,35,24,37,44,38,39
19647336112411,19,64733,6112411,2018-19,39,40,43,45,50,50,33,38,32,34,38,39
50710430112292,50,71043,0112292,2018-19,48,31,42,38,50,50,42,33,25,25,38,39
42691464230181,42,69146,4230181,2018-19,,--,45,48,50,50,,--,39,44,38,39
19647336016885,19,64733,6016885,2018-19,29,36,43,45,50,50,15,20,32,34,38,39
48705816051395,48,70581,6051395,2018-19,18,22,32,32,50,50,12,16,21,22,38,39
01611190130625,01,61119,0130625,2018-19,22,4,66,66,50,50,0,0,58,58,38,39
36677106102933,36,67710,6102933,2018-19,29,35,38,41,50,50,21,27,23,26,38,39
19734606096358,19,73460,6096358,2018-19,80,77,76,77,50,50,77,78,74,75,38,39
15635606009674,15,63560,6009674,2018-19,26,25,30,34,50,50,21,22,21,23,38,39
19647336019012,19,64733,6019012,2018-19,26,33,43,45,50,50,19,22,32,34,38,39
37683386107056,37,68338,6107056,2018-19,78,74,55,55,50,50,69,65,45,46,38,39
48705246111165,48,70524,6111165,2018-19,70,68,53,58,50,50,68,66,52,54,38,39
41690706045157,41,69070,6045157,2018-19,42,47,50,52,50,50,29,37,43,44,38,39
19734370134338,19,73437,0134338,2018-19,41,41,35,38,50,50,38,33,27,31,38,39
58727366099014,58,72736,6099014,2018-19,58,63,36,37,50,50,57,61,27,27,38,39
47704250131102,47,70425,0131102,2018-19,59,49,59,47,50,50,42,37,44,38,38,39
12768026007876,12,76802,6007876,2018-19,29,34,41,43,50,50,22,30,29,30,38,39
15633216009153,15,63321,6009153,2018-19,23,28,35,36,50,50,14,12,23,22,38,39
19647256015697,19,64725,6015697,2018-19,34,44,51,54,50,50,39,45,43,46,38,39
37680236115778,37,68023,6115778,2018-19,58,57,65,64,50,50,30,28,51,51,38,39
19647336057905,19,64733,6057905,2018-19,28,33,43,45,50,50,20,22,32,34,38,39
37737916105993,37,73791,6105993,2018-19,76,77,65,67,50,50,67,66,51,52,38,39
37680986038236,37,68098,6038236,2018-19,38,33,44,44,50,50,24,28,32,33,38,39
34673143430592,34,67314,3430592,2018-19,49,70,55,56,50,50,29,38,45,45,38,39
13631236008452,13,63123,6008452,2018-19,34,36,40,44,50,50,30,30,28,32,38,39
41689244137592,41,68924,4137592,2018-19,6,8,63,59,50,50,0,0,39,38,38,39
30736356111561,30,73635,6111561,2018-19,74,73,65,64,50,50,65,64,52,53,38,39
19647330124487,19,64733,0124487,2018-19,64,44,43,45,50,50,21,26,32,34,38,39
49706074931507,49,70607,4931507,2018-19,64,64,65,58,50,50,48,36,42,27,38,39
34674396034193,34,67439,6034193,2018-19,17,17,40,43,50,50,19,15,32,32,38,39
56726036055743,56,72603,6055743,2018-19,57,61,55,54,50,50,44,45,43,43,38,39
44697994430229,44,69799,4430229,2018-19,49,38,33,33,50,50,27,17,23,24,38,39
37683386106181,37,68338,6106181,2018-19,68,66,55,55,50,50,54,61,45,46,38,39
19651281936889,19,65128,1936889,2018-19,54,61,57,59,50,50,32,38,29,33,38,39
19651281995653,19,65128,1995653,2018-19,20,40,57,59,50,50,2,7,29,33,38,39
19646346057749,19,64634,6057749,2018-19,24,25,34,34,50,50,10,9,21,22,38,39
48705406115752,48,70540,6115752,2018-19,64,70,44,45,50,50,69,70,32,33,38,39
43693936046692,43,69393,6046692,2018-19,40,39,55,57,50,50,38,35,49,52,38,39
41688906043616,41,68890,6043616,2018-19,41,46,50,48,50,50,34,34,37,34,38,39
23656232335487,23,65623,2335487,2018-19,43,42,28,31,50,50,22,15,20,23,38,39
33671990133579,33,67199,0133579,2018-19,41,42,33,34,50,50,28,28,23,24,38,39
43696666048540,43,69666,6048540,2018-19,34,29,54,53,50,50,22,18,43,42,38,39
25658962537702,25,65896,2537702,2018-19,--,64,59,57,50,50,--,18,39,44,38,39
30736436030621,30,73643,6030621,2018-19,69,67,63,62,50,50,64,64,53,53,38,39
37683870105825,37,68387,0105825,2018-19,88,85,85,85,50,50,84,84,81,82,38,39
34674476034797,34,67447,6034797,2018-19,65,65,45,46,50,50,57,54,34,35,38,39
38684786041008,38,68478,6041008,2018-19,68,75,55,56,50,50,66,69,50,49,38,39
43696256093066,43,69625,6093066,2018-19,58,55,54,54,50,50,53,50,46,48,38,39
33671810138610,33,67181,0138610,2018-19,,20,29,34,50,50,,10,17,20,38,39
01611926066476,01,61192,6066476,2018-19,46,49,38,38,50,50,37,36,26,26,38,39
30666706030324,30,66670,6030324,2018-19,32,33,32,35,50,50,29,29,26,28,38,39
03739810330753,03,73981,0330753,2018-19,63,63,45,47,50,50,29,31,29,32,38,39
37680806112445,37,68080,6112445,2018-19,79,79,75,75,50,50,77,74,71,71,38,39
19649076108914,19,64907,6108914,2018-19,37,33,40,41,50,50,25,24,26,27,38,39
34103480106278,34,10348,0106278,2018-19,2,9,30,34,50,50,2,0,28,32,38,39
38684786040737,38,68478,6040737,2018-19,63,69,55,56,50,50,68,78,50,49,38,39
39686760118752,39,68676,0118752,2018-19,23,22,28,31,50,50,25,19,21,21,38,39
27754732730885,27,75473,2730885,2018-19,41,46,28,29,50,50,12,9,15,17,38,39
37683876112353,37,68387,6112353,2018-19,84,87,85,85,50,50,85,94,81,82,38,39
30736436085369,30,73643,6085369,2018-19,39,36,63,62,50,50,27,21,53,53,38,39
49738820128330,49,73882,0128330,2018-19,39,42,49,46,50,50,36,26,32,31,38,39
45699480101113,45,69948,0101113,2018-19,--,--,55,58,50,50,--,--,48,48,38,39
43694846047294,43,69484,6047294,2018-19,34,39,49,50,50,50,32,36,42,43,38,39
37680236038038,37,68023,6038038,2018-19,51,49,65,64,50,50,33,30,51,51,38,39
20652012030047,20,65201,2030047,2018-19,0,13,44,42,50,50,0,0,15,17,38,39
36678766068191,36,67876,6068191,2018-19,28,31,39,40,50,50,34,25,25,27,38,39
15636280138131,15,63628,0138131,2018-19,,36,35,36,50,50,,16,15,15,38,39
54719026054035,54,71902,6054035,2018-19,32,30,31,29,50,50,16,21,17,18,38,39
01612590115600,01,61259,0115600,2018-19,21,22,36,36,50,50,20,12,29,29,38,39
03739816002810,03,73981,6002810,2018-19,38,45,45,47,50,50,31,32,29,32,38,39
19649071996495,19,64907,1996495,2018-19,64,63,40,41,50,50,27,38,26,27,38,39
30666216029854,30,66621,6029854,2018-19,36,37,57,57,50,50,31,32,43,44,38,39
37684110126086,37,68411,0126086,2018-19,55,47,52,54,50,50,43,38,33,33,38,39
40754656042980,40,75465,6042980,2018-19,63,65,50,52,50,50,46,48,41,38,38,39
19648810136945,19,64881,0136945,2018-19,,61,45,46,50,50,,55,35,35,38,39
19647336117667,19,64733,6117667,2018-19,33,45,43,45,50,50,27,49,32,34,38,39
19647336017206,19,64733,6017206,2018-19,45,45,43,45,50,50,26,30,32,34,38,39
43695836100325,43,69583,6100325,2018-19,58,54,52,52,50,50,43,41,43,43,38,39
36676786112833,36,67678,6112833,2018-19,75,73,58,58,50,50,69,70,46,47,38,39
19645686013692,19,64568,6013692,2018-19,58,56,63,64,50,50,52,50,53,55,38,39
19647330106427,19,64733,0106427,2018-19,63,56,43,45,50,50,58,51,32,34,38,39
42693104234613,42,69310,4234613,2018-19,46,62,44,50,50,50,21,23,19,22,38,39
37683386099089,37,68338,6099089,2018-19,75,69,55,55,50,50,79,75,45,46,38,39
30666136071104,30,66613,6071104,2018-19,45,46,64,63,50,50,38,46,57,58,38,39
19757136011068,19,75713,6011068,2018-19,71,70,63,64,50,50,63,66,55,56,38,39
43696666093090,43,69666,6093090,2018-19,53,50,54,53,50,50,40,33,43,42,38,39
34674216033724,34,67421,6033724,2018-19,38,42,35,36,50,50,30,34,27,27,38,39
24102496069199,24,10249,6069199,2018-19,3,10,12,16,50,50,2,2,2,3,38,39
19647330119651,19,64733,0119651,2018-19,22,41,43,45,50,50,1,9,32,34,38,39
43696416048201,43,69641,6048201,2018-19,88,87,82,82,50,50,94,94,83,82,38,39
56725616055495,56,72561,6055495,2018-19,37,36,35,37,50,50,21,20,25,26,38,39
57726945739552,57,72694,5739552,2018-19,4,11,45,46,50,50,0,0,32,34,38,39
42692606045744,42,69260,6045744,2018-19,55,52,52,54,50,50,47,43,45,44,38,39
34674130114660,34,67413,0114660,2018-19,49,58,44,45,50,50,42,50,32,35,38,39
19647336017800,19,64733,6017800,2018-19,55,54,43,45,50,50,42,42,32,34,38,39
01100170131581,01,10017,0131581,2018-19,29,25,43,45,50,50,17,16,35,36,38,39
19642460100081,19,64246,0100081,2018-19,44,48,38,39,50,50,16,15,13,12,38,39
30665143030855,30,66514,3030855,2018-19,47,50,62,65,50,50,21,28,42,44,38,39
50712096052914,50,71209,6052914,2018-19,77,68,70,63,50,50,70,67,63,64,38,39
10739651030386,10,73965,1030386,2018-19,22,28,44,44,50,50,3,2,31,33,38,39
30666703030723,30,66670,3030723,2018-19,89,89,32,35,50,50,78,81,26,28,38,39
19647336017636,19,64733,6017636,2018-19,57,59,43,45,50,50,56,54,32,34,38,39
19647331995448,19,64733,1995448,2018-19,90,89,43,45,50,50,52,60,32,34,38,39
07617960132233,07,61796,0132233,2018-19,62,68,36,36,50,50,41,21,24,25,38,39
36676786101513,36,67678,6101513,2018-19,43,35,58,58,50,50,24,24,46,47,38,39
07617546114904,07,61754,6114904,2018-19,57,54,51,50,50,50,44,42,39,39,38,39
33672156032601,33,67215,6032601,2018-19,39,48,49,51,50,50,27,37,35,36,38,39
19734456014278,19,73445,6014278,2018-19,85,81,53,55,50,50,79,78,40,42,38,39
10621176097026,10,62117,6097026,2018-19,52,56,71,73,50,50,46,53,58,59,38,39
19648736021455,19,64873,6021455,2018-19,37,46,41,41,50,50,37,40,30,29,38,39
12626871235209,12,62687,1235209,2018-19,59,63,56,63,50,50,35,33,34,34,38,39
47764556105480,47,76455,6105480,2018-19,37,49,48,49,50,50,44,43,48,46,38,39
34752830126060,34,75283,0126060,2018-19,41,48,47,50,50,50,23,24,35,37,38,39
12628366007892,12,62836,6007892,2018-19,83,80,83,80,50,50,57,70,57,70,38,39
23655402330900,23,65540,2330900,2018-19,51,58,52,48,50,50,21,29,29,29,38,39
19647331995794,19,64733,1995794,2018-19,4,3,43,45,50,50,3,0,32,34,38,39
37682133730934,37,68213,3730934,2018-19,--,--,48,38,50,50,--,--,28,21,38,39
50711676105670,50,71167,6105670,2018-19,23,27,31,31,50,50,14,17,21,22,38,39
19649316022164,19,64931,6022164,2018-19,69,65,60,62,50,50,68,63,56,58,38,39
07618040730218,07,61804,0730218,2018-19,86,66,82,81,50,50,66,43,77,78,38,39
10755986005813,10,75598,6005813,2018-19,39,39,44,42,50,50,38,37,37,34,38,39
01612590106906,01,61259,0106906,2018-19,26,22,36,36,50,50,17,11,29,29,38,39
34673300111278,34,67330,0111278,2018-19,56,52,64,63,50,50,39,40,53,52,38,39
31668520127928,31,66852,0127928,2018-19,75,74,72,72,50,50,69,67,63,63,38,39
27754736066955,27,75473,6066955,2018-19,36,35,28,29,50,50,31,35,15,17,38,39
33669930106062,33,66993,0106062,2018-19,46,50,48,49,50,50,27,30,34,36,38,39
19647330126474,19,64733,0126474,2018-19,64,43,43,45,50,50,30,24,32,34,38,39
19647336019517,19,64733,6019517,2018-19,73,66,43,45,50,50,53,55,32,34,38,39
45700866050439,45,70086,6050439,2018-19,29,39,29,39,50,50,2,8,2,8,38,39
36678766037048,36,67876,6037048,2018-19,37,33,39,40,50,50,32,30,25,27,38,39
19647256015143,19,64725,6015143,2018-19,48,47,51,54,50,50,41,48,43,46,38,39
19645686013767,19,64568,6013767,2018-19,68,74,63,64,50,50,67,71,53,55,38,39
19647336018873,19,64733,6018873,2018-19,55,58,43,45,50,50,59,64,32,34,38,39
10739656005789,10,73965,6005789,2018-19,41,44,44,44,50,50,28,34,31,33,38,39
33670826118731,33,67082,6118731,2018-19,26,25,36,37,50,50,22,19,22,22,38,39
13631071332501,13,63107,1332501,2018-19,65,63,43,45,50,50,24,25,25,27,38,39
47704664735403,47,70466,4735403,2018-19,54,67,50,58,50,50,33,43,24,28,38,39
19647336058309,19,64733,6058309,2018-19,32,36,43,45,50,50,23,25,32,34,38,39
54755235434931,54,75523,5434931,2018-19,40,45,44,44,50,50,22,20,27,28,38,39
47701856050652,47,70185,6050652,2018-19,44,42,44,42,50,50,37,42,37,42,38,39
19647336016802,19,64733,6016802,2018-19,58,62,43,45,50,50,46,45,32,34,38,39
20764146110019,20,76414,6110019,2018-19,58,60,50,52,50,50,42,44,33,32,38,39
19649986068860,19,64998,6068860,2018-19,49,45,65,66,50,50,41,35,53,56,38,39
19647741935436,19,64774,1935436,2018-19,48,45,35,38,50,50,12,12,24,26,38,39
53716966053722,53,71696,6053722,2018-19,66,68,66,68,50,50,73,74,73,74,38,39
30736506071179,30,73650,6071179,2018-19,83,84,77,78,50,50,84,83,74,74,38,39
41689576044127,41,68957,6044127,2018-19,87,87,86,86,50,50,88,83,82,82,38,39
19647336017685,19,64733,6017685,2018-19,86,82,43,45,50,50,75,77,32,34,38,39
19734376012389,19,73437,6012389,2018-19,28,34,35,38,50,50,26,39,27,31,38,39
37756143731312,37,75614,3731312,2018-19,4,22,41,39,50,50,0,0,23,24,38,39
19753336020416,19,75333,6020416,2018-19,85,86,84,85,50,50,89,86,77,80,38,39
55723716054910,55,72371,6054910,2018-19,55,54,55,54,50,50,46,45,46,45,38,39
55751845530076,55,75184,5530076,2018-19,21,55,35,41,50,50,0,0,18,18,38,39
15638006010169,15,63800,6010169,2018-19,34,38,37,39,50,50,42,33,26,28,38,39
37684526110399,37,68452,6110399,2018-19,59,66,49,49,50,50,52,57,33,36,38,39
19647331930692,19,64733,1930692,2018-19,0,8,43,45,50,50,0,0,32,34,38,39
24657556058689,24,65755,6058689,2018-19,31,39,38,39,50,50,18,21,23,26,38,39
09618386107361,09,61838,6107361,2018-19,58,60,67,69,50,50,57,60,60,61,38,39
19647330129585,19,64733,0129585,2018-19,54,38,43,45,50,50,4,15,32,34,38,39
19651366058572,19,65136,6058572,2018-19,65,72,69,71,50,50,47,51,50,51,38,39
19648656021299,19,64865,6021299,2018-19,81,86,77,76,50,50,74,78,72,72,38,39
19645191995661,19,64519,1995661,2018-19,70,61,56,60,50,50,32,23,30,34,38,39
30666213038098,30,66621,3038098,2018-19,68,65,57,57,50,50,35,28,43,44,38,39
21654336024673,21,65433,6024673,2018-19,81,85,81,85,50,50,81,81,81,81,38,39
29663572930048,29,66357,2930048,2018-19,65,82,61,69,50,50,34,53,35,40,38,39
37683383730231,37,68338,3730231,2018-19,23,15,55,55,50,50,2,2,45,46,38,39
30664313032786,30,66431,3032786,2018-19,9,9,44,46,50,50,0,0,27,28,38,39
19643376011910,19,64337,6011910,2018-19,60,70,63,65,50,50,53,59,50,51,38,39
04733796002927,04,73379,6002927,2018-19,31,20,31,20,50,50,28,23,28,23,38,39
01611766000764,01,61176,6000764,2018-19,75,76,77,78,50,50,76,77,73,74,38,39
43695756047740,43,69575,6047740,2018-19,82,80,69,69,50,50,82,80,64,64,38,39
56725386055362,56,72538,6055362,2018-19,24,27,26,30,50,50,11,15,14,17,38,39
33669770135061,33,66977,0135061,2018-19,5,15,40,42,50,50,1,0,27,28,38,39
54718605430095,54,71860,5430095,2018-19,8,25,39,42,50,50,0,0,34,36,38,39
38684786040836,38,68478,6040836,2018-19,15,13,55,56,50,50,21,12,50,49,38,39
10624146117865,10,62414,6117865,2018-19,76,79,52,53,50,50,73,74,41,43,38,39
42692290116921,42,69229,0116921,2018-19,45,45,47,44,50,50,31,38,27,29,38,39
50757396053185,50,75739,6053185,2018-19,29,32,44,45,50,50,28,33,29,31,38,39
10621666006142,10,62166,6006142,2018-19,32,35,37,38,50,50,21,30,27,30,38,39
14632976008791,14,63297,6008791,2018-19,28,45,31,39,50,50,30,35,31,29,38,39
38684786040752,38,68478,6040752,2018-19,37,33,55,56,50,50,24,22,50,49,38,39
01611920127944,01,61192,0127944,2018-19,51,63,38,38,50,50,24,25,26,26,38,39
19648656021331,19,64865,6021331,2018-19,69,72,77,76,50,50,66,66,72,72,38,39
39686760100206,39,68676,0100206,2018-19,34,40,28,31,50,50,28,25,21,21,38,39
19649076021786,19,64907,6021786,2018-19,35,34,40,41,50,50,21,23,26,27,38,39
37764710114694,37,76471,0114694,2018-19,70,84,54,56,50,50,34,44,32,35,38,39
19647330133710,19,64733,0133710,2018-19,35,39,43,45,50,50,28,20,32,34,38,39
01611196090047,01,61119,6090047,2018-19,59,55,66,66,50,50,53,52,58,58,38,39
07617886004568,07,61788,6004568,2018-19,29,28,34,35,50,50,24,25,20,21,38,39
19648651995588,19,64865,1995588,2018-19,81,76,77,76,50,50,71,76,72,72,38,39
37684113730801,37,68411,3730801,2018-19,57,53,52,54,50,50,23,15,33,33,38,39
39686766042550,39,68676,6042550,2018-19,23,28,28,31,50,50,17,18,21,21,38,39
14632891434901,14,63289,1434901,2018-19,31,58,41,51,50,50,6,47,34,43,38,39
15634046009393,15,63404,6009393,2018-19,35,39,39,43,50,50,30,35,26,33,38,39
19646836110563,19,64683,6110563,2018-19,62,61,69,70,50,50,57,53,60,59,38,39
36750696037204,36,75069,6037204,2018-19,41,41,53,53,50,50,35,36,39,39,38,39
38684786041701,38,68478,6041701,2018-19,49,40,55,56,50,50,34,43,50,49,38,39
49708700106344,49,70870,0106344,2018-19,50,38,38,44,50,50,14,7,22,27,38,39
19647336120810,19,64733,6120810,2018-19,23,26,43,45,50,50,26,22,32,34,38,39
36676780100586,36,67678,0100586,2018-19,78,76,58,58,50,50,72,72,46,47,38,39
19757136011043,19,75713,6011043,2018-19,51,48,63,64,50,50,32,38,55,56,38,39
19645276061287,19,64527,6061287,2018-19,30,34,42,43,50,50,18,16,26,29,38,39
15635291530047,15,63529,1530047,2018-19,2,11,49,51,50,50,0,0,22,21,38,39
19648570125377,19,64857,0125377,2018-19,40,45,30,32,50,50,24,24,19,20,38,39
19642126061238,19,64212,6061238,2018-19,39,42,66,66,50,50,33,35,54,55,38,39
10622400114587,10,62240,0114587,2018-19,--,--,50,56,50,50,--,--,37,44,38,39
06616140635250,06,61614,0635250,2018-19,59,56,39,42,50,50,16,18,30,32,38,39
30664236027403,30,66423,6027403,2018-19,27,25,30,34,50,50,26,24,25,28,38,39
33752426109565,33,75242,6109565,2018-19,36,45,42,44,50,50,33,45,27,28,38,39
41690624130993,41,69062,4130993,2018-19,84,86,62,68,50,50,71,74,45,49,38,39
49753906051791,49,75390,6051791,2018-19,33,43,49,48,50,50,23,38,31,35,38,39
54722490133793,54,72249,0133793,2018-19,8,7,54,53,50,50,1,0,27,24,38,39
37683386040166,37,68338,6040166,2018-19,85,85,55,55,50,50,78,87,45,46,38,39
10624306007256,10,62430,6007256,2018-19,41,43,44,44,50,50,28,23,23,24,38,39
07617540731646,07,61754,0731646,2018-19,73,74,51,50,50,50,55,48,39,39,38,39
15633216009179,15,63321,6009179,2018-19,31,26,35,36,50,50,17,13,23,22,38,39
15638266105415,15,63826,6105415,2018-19,48,40,48,47,50,50,31,29,30,31,38,39
37683383730173,37,68338,3730173,2018-19,62,50,55,55,50,50,32,41,45,46,38,39
30665226028641,30,66522,6028641,2018-19,60,70,60,61,50,50,59,67,51,52,38,39
36679186106587,36,67918,6106587,2018-19,25,22,34,33,50,50,13,17,23,25,38,39
31669516085252,31,66951,6085252,2018-19,49,57,55,57,50,50,49,42,43,45,38,39
36678766036982,36,67876,6036982,2018-19,46,43,39,40,50,50,32,25,25,27,38,39
37681976098446,37,68197,6098446,2018-19,43,36,53,53,50,50,29,28,40,42,38,39
56725126055180,56,72512,6055180,2018-19,22,22,30,27,50,50,15,18,18,17,38,39
33670820102780,33,67082,0102780,2018-19,23,31,36,37,50,50,11,9,22,22,38,39
36678196036214,36,67819,6036214,2018-19,36,39,43,44,50,50,26,30,31,36,38,39
07617886004543,07,61788,6004543,2018-19,51,55,34,35,50,50,42,44,20,21,38,39
37682056038657,37,68205,6038657,2018-19,51,39,46,46,50,50,43,33,36,35,38,39
19734376012298,19,73437,6012298,2018-19,55,60,35,38,50,50,54,58,27,31,38,39
37737916039077,37,73791,6039077,2018-19,65,68,65,67,50,50,57,64,51,52,38,39
10624146007132,10,62414,6007132,2018-19,31,34,52,53,50,50,27,32,41,43,38,39
41689816044283,41,68981,6044283,2018-19,92,82,84,87,50,50,92,90,85,83,38,39
37681630138156,37,68163,0138156,2018-19,,74,51,49,50,50,,70,35,36,38,39
10752751030709,10,75275,1030709,2018-19,,--,48,50,50,50,,--,37,36,38,39
19647330124883,19,64733,0124883,2018-19,24,29,43,45,50,50,9,2,32,34,38,39
43104390131110,43,10439,0131110,2018-19,56,54,53,55,50,50,57,60,52,53,38,39
