CDS,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
43694356102081,43,69435,6102081,2017-18,67,66,63,65,48,50,66,67,60,61,37,38
19642796011241,19,64279,6011241,2017-18,30,40,35,39,48,50,40,39,24,28,37,38
19642460108407,19,64246,0108407,2017-18,42,30,43,38,48,50,8,5,14,13,37,38
19647331931971,19,64733,1931971,2017-18,11,0,40,43,48,50,0,0,30,32,37,38
10621666006308,10,62166,6006308,2017-18,39,41,34,37,48,50,29,30,24,27,37,38
19651361931740,19,65136,1931740,2017-18,88,83,68,69,48,50,55,50,48,50,37,38
34765056033427,34,76505,6033427,2017-18,29,36,32,36,48,50,27,33,25,27,37,38
19642121930056,19,64212,1930056,2017-18,90,85,64,66,48,50,66,63,53,54,37,38
48705736051288,48,70573,6051288,2017-18,44,48,50,52,48,50,39,43,38,39,37,38
19646346014518,19,64634,6014518,2017-18,47,41,32,34,48,50,23,26,20,21,37,38
10621176116313,10,62117,6116313,2017-18,53,56,69,71,48,50,49,54,56,58,37,38
33751920108480,33,75192,0108480,2017-18,65,74,65,68,48,50,58,64,52,54,37,38
42767866045884,42,76786,6045884,2017-18,21,24,52,55,48,50,14,10,43,43,37,38
33671246110928,33,67124,6110928,2017-18,31,32,30,31,48,50,19,25,20,22,37,38
19647336058184,19,64733,6058184,2017-18,40,42,40,43,48,50,26,29,30,32,37,38
57727106056527,57,72710,6056527,2017-18,40,45,38,40,48,50,32,38,27,29,37,38
51714236053318,51,71423,6053318,2017-18,65,72,46,48,48,50,57,57,33,32,37,38
01611506097653,01,61150,6097653,2017-18,64,66,66,67,48,50,54,56,60,62,37,38
10739656006662,10,73965,6006662,2017-18,44,42,40,44,48,50,44,34,28,31,37,38
36677020135293,36,67702,0135293,2017-18,,59,,71,,50,,53,,61,,38
19647330122366,19,64733,0122366,2017-18,38,36,40,43,48,50,11,14,30,32,37,38
19651360112359,19,65136,0112359,2017-18,24,58,68,69,48,50,0,16,48,50,37,38
01612596001853,01,61259,6001853,2017-18,53,60,35,36,48,50,59,55,28,29,37,38
19648810118075,19,64881,0118075,2017-18,7,7,43,45,48,50,0,2,33,35,37,38
19649070111054,19,64907,0111054,2017-18,48,47,38,40,48,50,38,38,25,26,37,38
33671160134080,33,67116,0134080,2017-18,47,57,51,54,48,50,45,53,40,43,37,38
49706070121038,49,70607,0121038,2017-18,39,--,76,65,48,50,16,--,41,42,37,38
56724540109520,56,72454,0109520,2017-18,21,23,28,27,48,50,17,18,17,19,37,38
40104054030078,40,10405,4030078,2017-18,0,--,10,7,48,50,0,--,3,1,37,38
13630996008379,13,63099,6008379,2017-18,12,16,28,30,48,50,10,13,19,22,37,38
39685930105973,39,68593,0105973,2017-18,42,47,41,46,48,50,25,32,25,28,37,38
56725205634076,56,72520,5634076,2017-18,68,59,45,45,48,50,37,30,34,32,37,38
21653346024319,21,65334,6024319,2017-18,70,74,77,77,48,50,79,79,72,72,37,38
19734376114441,19,73437,6114441,2017-18,--,--,31,35,48,50,--,--,24,27,37,38
54753256054076,54,75325,6054076,2017-18,29,27,21,23,48,50,31,31,12,12,37,38
15633216009179,15,63321,6009179,2017-18,32,31,34,35,48,50,17,17,23,23,37,38
42691956045504,42,69195,6045504,2017-18,71,79,59,62,48,50,73,79,57,59,37,38
39686760108159,39,68676,0108159,2017-18,27,25,26,28,48,50,15,11,20,21,37,38
36678506059448,36,67850,6059448,2017-18,23,27,30,33,48,50,9,9,18,20,37,38
37683796093264,37,68379,6093264,2017-18,34,37,37,40,48,50,23,27,27,29,37,38
39685850102632,39,68585,0102632,2017-18,34,41,43,44,48,50,28,30,33,33,37,38
01100170130401,01,10017,0130401,2017-18,0,0,34,43,48,50,0,0,27,35,37,38
39685936042360,39,68593,6042360,2017-18,47,51,41,46,48,50,25,34,25,28,37,38
19647336018667,19,64733,6018667,2017-18,18,23,40,43,48,50,18,20,30,32,37,38
09619786005706,09,61978,6005706,2017-18,77,73,71,74,48,50,73,69,63,66,37,38
42692294233060,42,69229,4233060,2017-18,56,45,45,47,48,50,21,20,28,27,37,38
30665226028344,30,66522,6028344,2017-18,42,52,57,60,48,50,37,50,46,51,37,38
30664313030616,30,66431,3030616,2017-18,99,99,46,44,48,50,94,95,28,27,37,38
56105610109900,56,10561,0109900,2017-18,28,26,43,54,48,50,5,4,31,41,37,38
19647336019251,19,64733,6019251,2017-18,16,24,40,43,48,50,15,21,30,32,37,38
19647330126615,19,64733,0126615,2017-18,52,64,40,43,48,50,21,21,30,32,37,38
07617966004832,07,61796,6004832,2017-18,9,13,35,36,48,50,10,13,25,24,37,38
19650946023527,19,65094,6023527,2017-18,77,76,52,53,48,50,71,72,38,38,37,38
12626790111708,12,62679,0111708,2017-18,80,88,56,62,48,50,88,86,45,48,37,38
39685936107429,39,68593,6107429,2017-18,54,60,41,46,48,50,40,45,25,28,37,38
36677100108191,36,67710,0108191,2017-18,60,62,33,38,48,50,27,28,19,23,37,38
51714495130042,51,71449,5130042,2017-18,--,6,54,59,48,50,--,0,35,29,37,38
41690706045041,41,69070,6045041,2017-18,62,64,49,50,48,50,62,61,44,43,37,38
49706986051726,49,70698,6051726,2017-18,31,33,31,33,48,50,38,33,38,33,37,38
16639170110981,16,63917,0110981,2017-18,38,46,43,46,48,50,21,34,32,38,37,38
50710926112965,50,71092,6112965,2017-18,52,54,49,58,48,50,36,29,34,35,37,38
10754086007082,10,75408,6007082,2017-18,34,36,39,39,48,50,22,27,25,30,37,38
19647336066278,19,64733,6066278,2017-18,16,25,40,43,48,50,13,23,30,32,37,38
19643376011993,19,64337,6011993,2017-18,63,69,61,63,48,50,45,52,46,50,37,38
33752420106096,33,75242,0106096,2017-18,29,35,40,42,48,50,24,24,25,27,37,38
45701364530267,45,70136,4530267,2017-18,69,54,68,63,48,50,32,28,49,46,37,38
31669106031223,31,66910,6031223,2017-18,40,40,63,64,48,50,25,25,51,53,37,38
58727366056782,58,72736,6056782,2017-18,23,20,36,36,48,50,22,22,25,27,37,38
33671246106942,33,67124,6106942,2017-18,19,25,30,31,48,50,13,20,20,22,37,38
12629196008015,12,62919,6008015,2017-18,37,33,37,33,48,50,28,14,28,14,37,38
50105046069546,50,10504,6069546,2017-18,6,11,34,34,48,50,3,4,26,24,37,38
10101086085112,10,10108,6085112,2017-18,32,38,18,22,48,50,33,41,12,15,37,38
19753336020358,19,75333,6020358,2017-18,85,82,84,84,48,50,78,79,74,77,37,38
19752916022438,19,75291,6022438,2017-18,61,60,57,58,48,50,44,47,45,44,37,38
33669933330479,33,66993,3330479,2017-18,61,59,47,48,48,50,22,27,33,34,37,38
08618206005417,08,61820,6005417,2017-18,26,19,33,35,48,50,13,17,24,25,37,38
07616480730481,07,61648,0730481,2017-18,--,--,32,32,48,50,--,--,20,19,37,38
36677103630019,36,67710,3630019,2017-18,14,18,33,38,48,50,0,2,19,23,37,38
19647336061527,19,64733,6061527,2017-18,17,19,40,43,48,50,13,11,30,32,37,38
37735693735206,37,73569,3735206,2017-18,46,45,42,45,48,50,30,25,35,36,37,38
19647336017537,19,64733,6017537,2017-18,28,32,40,43,48,50,27,26,30,32,37,38
33670586109797,33,67058,6109797,2017-18,30,29,49,48,48,50,15,14,35,35,37,38
19648086020630,19,64808,6020630,2017-18,63,70,34,35,48,50,57,65,20,22,37,38
19648166020697,19,64816,6020697,2017-18,32,40,35,37,48,50,29,28,23,25,37,38
37680490136747,37,68049,0136747,2017-18,,38,,41,,50,,29,,23,,38
19650786023345,19,65078,6023345,2017-18,55,54,55,58,48,50,36,36,40,42,37,38
19651360114439,19,65136,0114439,2017-18,24,31,68,69,48,50,4,3,48,50,37,38
36677106108062,36,67710,6108062,2017-18,28,41,33,38,48,50,22,33,19,23,37,38
40754570119354,40,75457,0119354,2017-18,48,50,49,49,48,50,21,14,35,36,37,38
30736506097042,30,73650,6097042,2017-18,79,79,77,77,48,50,71,70,74,74,37,38
36678506111728,36,67850,6111728,2017-18,42,43,30,33,48,50,31,32,18,20,37,38
33670336031819,33,67033,6031819,2017-18,44,47,59,61,48,50,33,29,45,46,37,38
16739326010565,16,73932,6010565,2017-18,21,24,21,24,48,50,16,22,14,15,37,38
34674396033807,34,67439,6033807,2017-18,12,7,39,40,48,50,7,6,31,32,37,38
19650601936277,19,65060,1936277,2017-18,70,78,65,68,48,50,40,41,59,61,37,38
01611766089619,01,61176,6089619,2017-18,74,76,75,77,48,50,72,73,71,73,37,38
18641390131953,18,64139,0131953,2017-18,--,--,63,56,48,50,--,--,26,19,37,38
37682130119560,37,68213,0119560,2017-18,100,39,45,48,48,50,100,10,29,28,37,38
45698564530028,45,69856,4530028,2017-18,54,54,56,55,48,50,28,26,28,29,37,38
19734376012272,19,73437,6012272,2017-18,31,28,31,35,48,50,34,27,24,27,37,38
19648576118749,19,64857,6118749,2017-18,22,31,29,30,48,50,13,18,19,19,37,38
42692296045660,42,69229,6045660,2017-18,41,46,45,47,48,50,28,32,28,27,37,38
07100740134114,07,10074,0134114,2017-18,50,48,49,49,48,50,22,30,30,31,37,38
33671996105571,33,67199,6105571,2017-18,35,37,34,33,48,50,22,24,23,23,37,38
37680316059570,37,68031,6059570,2017-18,82,84,76,76,48,50,70,70,66,67,37,38
33671733330818,33,67173,3330818,2017-18,53,46,39,40,48,50,15,14,25,26,37,38
15633620113951,15,63362,0113951,2017-18,50,54,49,51,48,50,41,42,32,34,37,38
33669776108104,33,66977,6108104,2017-18,25,28,39,40,48,50,11,17,28,27,37,38
33752420133306,33,75242,0133306,2017-18,,49,,42,,50,,16,,27,,38
19645271932698,19,64527,1932698,2017-18,12,13,40,42,48,50,2,0,26,26,37,38
19650376022826,19,65037,6022826,2017-18,40,57,32,36,48,50,29,36,21,24,37,38
31668456031124,31,66845,6031124,2017-18,73,75,62,66,48,50,69,72,59,58,37,38
54721086054332,54,72108,6054332,2017-18,31,38,31,38,48,50,31,52,31,52,37,38
50712660124768,50,71266,0124768,2017-18,43,41,43,45,48,50,36,38,31,34,37,38
36676783631181,36,67678,3631181,2017-18,--,--,57,58,48,50,0,--,46,46,37,38
37680230127431,37,68023,0127431,2017-18,69,75,62,65,48,50,62,64,49,51,37,38
39686766118871,39,68676,6118871,2017-18,24,26,26,28,48,50,24,22,20,21,37,38
54720586054217,54,72058,6054217,2017-18,16,16,16,16,48,50,10,12,10,12,37,38
33670336116412,33,67033,6116412,2017-18,61,60,59,61,48,50,42,41,45,46,37,38
43695186047500,43,69518,6047500,2017-18,89,88,87,87,48,50,90,87,85,86,37,38
37681146038301,37,68114,6038301,2017-18,77,79,56,57,48,50,70,75,44,45,37,38
49709206068977,49,70920,6068977,2017-18,22,0.0,48,0.0,48,50,13,0.0,33,0.0,37,38
56725610112631,56,72561,0112631,2017-18,40,45,32,35,48,50,39,40,24,25,37,38
30666706030357,30,66670,6030357,2017-18,26,25,31,32,48,50,19,29,25,26,37,38
38684786040893,38,68478,6040893,2017-18,38,35,55,55,48,50,33,31,50,50,37,38
19646670133462,19,64667,0133462,2017-18,80,85,30,32,48,50,53,51,17,17,37,38
34765056033559,34,76505,6033559,2017-18,17,22,32,36,48,50,16,15,25,27,37,38
37683380126730,37,68338,0126730,2017-18,66,70,53,55,48,50,57,60,43,45,37,38
19646346014450,19,64634,6014450,2017-18,26,29,32,34,48,50,25,24,20,21,37,38
38684780107300,38,68478,0107300,2017-18,64,49,55,55,48,50,29,13,50,50,37,38
19647336016398,19,64733,6016398,2017-18,70,71,40,43,48,50,60,60,30,32,37,38
16639580136556,16,63958,0136556,2017-18,,16,,28,,50,,0,,14,,38
01750936001424,01,75093,6001424,2017-18,59,64,76,78,48,50,65,60,72,74,37,38
08100820106625,08,10082,0106625,2017-18,--,--,34,32,48,50,--,--,13,15,37,38
33669776031579,33,66977,6031579,2017-18,27,31,39,40,48,50,19,23,28,27,37,38
38684783830437,38,68478,3830437,2017-18,75,54,55,55,48,50,52,36,50,50,37,38
15637926010078,15,63792,6010078,2017-18,34,43,26,30,48,50,27,25,17,16,37,38
36678433630779,36,67843,3630779,2017-18,67,70,58,59,48,50,41,41,44,45,37,38
12630406008213,12,63040,6008213,2017-18,34,36,38,39,48,50,30,38,31,27,37,38
43696176048078,43,69617,6048078,2017-18,30,23,37,36,48,50,25,16,28,25,37,38
19647330126417,19,64733,0126417,2017-18,23,27,40,43,48,50,20,17,30,32,37,38
15637761534957,15,63776,1534957,2017-18,56,43,28,29,48,50,17,13,17,14,37,38
30666470119404,30,66647,0119404,2017-18,83,78,67,68,48,50,64,61,59,59,37,38
24657710112615,24,65771,0112615,2017-18,36,38,37,40,48,50,22,23,23,25,37,38
45699486050181,45,69948,6050181,2017-18,42,52,52,55,48,50,45,54,45,48,37,38
39685856042097,39,68585,6042097,2017-18,28,32,43,44,48,50,25,25,33,33,37,38
05615726003388,05,61572,6003388,2017-18,44,38,42,41,48,50,34,24,32,29,37,38
43104390128090,43,10439,0128090,2017-18,73,73,46,53,48,50,65,68,45,52,37,38
43695266047534,43,69526,6047534,2017-18,67,70,79,80,48,50,59,55,76,77,37,38
38684786113245,38,68478,6113245,2017-18,80,80,55,55,48,50,79,74,50,50,37,38
19647336016851,19,64733,6016851,2017-18,18,33,40,43,48,50,14,24,30,32,37,38
09618460123125,09,61846,0123125,2017-18,48,60,46,58,48,50,38,27,38,45,37,38
15633620119099,15,63362,0119099,2017-18,40,46,49,51,48,50,30,31,32,34,37,38
34674476034367,34,67447,6034367,2017-18,21,27,44,45,48,50,19,22,33,34,37,38
15635290116400,15,63529,0116400,2017-18,41,35,51,49,48,50,11,11,21,22,37,38
07616486113104,07,61648,6113104,2017-18,20,19,32,32,48,50,8,13,20,19,37,38
54722566107536,54,72256,6107536,2017-18,41,39,47,48,48,50,33,23,31,31,37,38
27754732730067,27,75473,2730067,2017-18,0,29,32,28,48,50,0,0,16,15,37,38
19734606100309,19,73460,6100309,2017-18,77,82,75,76,48,50,77,82,73,74,37,38
33672310114066,33,67231,0114066,2017-18,36,38,38,43,48,50,19,21,29,33,37,38
19647330108910,19,64733,0108910,2017-18,31,38,40,43,48,50,33,34,30,32,37,38
19647330122721,19,64733,0122721,2017-18,46,54,40,43,48,50,33,30,30,32,37,38
01611926090583,01,61192,6090583,2017-18,34,39,37,38,48,50,21,27,24,26,37,38
19649806022537,19,64980,6022537,2017-18,72,64,74,75,48,50,67,63,61,61,37,38
12628366007892,12,62836,6007892,2017-18,60,83,60,83,48,50,53,57,53,57,37,38
36750446106454,36,75044,6106454,2017-18,16,18,33,34,48,50,10,7,21,22,37,38
49708700101253,49,70870,0101253,2017-18,36,40,36,38,48,50,18,23,23,22,37,38
48705736051346,48,70573,6051346,2017-18,32,46,50,52,48,50,26,36,38,39,37,38
37683386040133,37,68338,6040133,2017-18,28,47,53,55,48,50,21,33,43,45,37,38
19647330127670,19,64733,0127670,2017-18,71,67,40,43,48,50,82,72,30,32,37,38
47703836050835,47,70383,6050835,2017-18,--,--,--,--,48,50,--,--,--,--,37,38
50712906111017,50,71290,6111017,2017-18,54,62,48,53,48,50,50,55,38,43,37,38
50712906111009,50,71290,6111009,2017-18,43,40,48,53,48,50,33,37,38,43,37,38
12628100108688,12,62810,0108688,2017-18,88,81,59,50,48,50,65,58,23,25,37,38
19647336019459,19,64733,6019459,2017-18,27,30,40,43,48,50,29,21,30,32,37,38
01612590136051,01,61259,0136051,2017-18,59,54,35,36,48,50,28,32,28,29,37,38
41690706045132,41,69070,6045132,2017-18,46,50,49,50,48,50,59,55,44,43,37,38
07616556109730,07,61655,6109730,2017-18,61,62,60,60,48,50,52,50,50,50,37,38
24753170123091,24,75317,0123091,2017-18,8,7,25,24,48,50,8,0,14,12,37,38
34674216112296,34,67421,6112296,2017-18,19,26,30,35,48,50,18,20,25,27,37,38
36676866113633,36,67686,6113633,2017-18,39,41,36,40,48,50,22,24,23,25,37,38
43696256068167,43,69625,6068167,2017-18,65,67,50,54,48,50,51,54,42,46,37,38
34674473430048,34,67447,3430048,2017-18,38,36,44,45,48,50,18,11,33,34,37,38
33752006108849,33,75200,6108849,2017-18,54,57,61,60,48,50,48,49,46,48,37,38
37683463737418,37,68346,3737418,2017-18,87,78,81,80,48,50,65,59,71,72,37,38
19647330124818,19,64733,0124818,2017-18,25,31,40,43,48,50,18,20,30,32,37,38
34739736032924,34,73973,6032924,2017-18,50,51,47,45,48,50,39,38,34,31,37,38
19642876011423,19,64287,6011423,2017-18,34,45,38,42,48,50,29,34,23,26,37,38
30666216029912,30,66621,6029912,2017-18,48,47,54,57,48,50,32,32,40,43,37,38
19643296011829,19,64329,6011829,2017-18,60,72,67,71,48,50,46,57,54,56,37,38
49753904930251,49,75390,4930251,2017-18,--,--,48,49,48,50,--,--,34,31,37,38
36750443630944,36,75044,3630944,2017-18,0,0,33,34,48,50,0,0,21,22,37,38
37683386039895,37,68338,6039895,2017-18,32,32,53,55,48,50,26,29,43,45,37,38
19647336016877,19,64733,6016877,2017-18,47,49,40,43,48,50,33,37,30,32,37,38
01611436090278,01,61143,6090278,2017-18,47,53,59,64,48,50,48,55,54,57,37,38
36675956035232,36,67595,6035232,2017-18,62,67,65,68,48,50,43,59,50,54,37,38
19647336016067,19,64733,6016067,2017-18,53,59,40,43,48,50,43,58,30,32,37,38
34752830102236,34,75283,0102236,2017-18,50,50,43,47,48,50,25,24,33,35,37,38
19649076021794,19,64907,6021794,2017-18,30,33,38,40,48,50,29,25,25,26,37,38
19647256015671,19,64725,6015671,2017-18,33,44,48,51,48,50,32,40,38,43,37,38
43696666048433,43,69666,6048433,2017-18,32,33,53,54,48,50,20,18,42,43,37,38
19647330126193,19,64733,0126193,2017-18,75,71,40,43,48,50,68,62,30,32,37,38
19647336017818,19,64733,6017818,2017-18,37,42,40,43,48,50,22,25,30,32,37,38
19645016013163,19,64501,6013163,2017-18,29,40,45,51,48,50,21,28,32,38,37,38
19648406021018,19,64840,6021018,2017-18,22,36,44,46,48,50,21,20,30,32,37,38
56737596055933,56,73759,6055933,2017-18,28,27,67,63,48,50,22,20,59,57,37,38
43694196047054,43,69419,6047054,2017-18,89,89,84,85,48,50,89,87,86,86,37,38
37684526110407,37,68452,6110407,2017-18,41,53,46,49,48,50,40,49,33,33,37,38
10625476007421,10,62547,6007421,2017-18,20,10,24,28,48,50,9,10,12,12,37,38
19647330110668,19,64733,0110668,2017-18,10,4,40,43,48,50,0,0,30,32,37,38
12628101233402,12,62810,1233402,2017-18,60,49,59,50,48,50,21,21,23,25,37,38
36678766036974,36,67876,6036974,2017-18,26,32,35,39,48,50,23,26,22,25,37,38
37683386039887,37,68338,6039887,2017-18,43,51,53,55,48,50,41,45,43,45,37,38
33736766114789,33,73676,6114789,2017-18,26,32,25,28,48,50,26,33,16,19,37,38
19648086020572,19,64808,6020572,2017-18,47,43,34,35,48,50,28,26,20,22,37,38
10621176101984,10,62117,6101984,2017-18,55,63,69,71,48,50,60,67,56,58,37,38
19647330111484,19,64733,0111484,2017-18,20,33,40,43,48,50,0,0,30,32,37,38
56768286055552,56,76828,6055552,2017-18,26,22,33,31,48,50,23,19,23,24,37,38
30666706094684,30,66670,6094684,2017-18,14,15,31,32,48,50,6,8,25,26,37,38
36679186037352,36,67918,6037352,2017-18,24,24,32,34,48,50,9,10,21,23,37,38
04614246003008,04,61424,6003008,2017-18,46,56,51,54,48,50,34,38,42,44,37,38
24102496069199,24,10249,6069199,2017-18,3,3,8,12,48,50,2,2,2,2,37,38
19642876011506,19,64287,6011506,2017-18,36,39,38,42,48,50,28,26,23,26,37,38
23656232335487,23,65623,2335487,2017-18,41,43,30,28,48,50,17,22,22,20,37,38
19644516012793,19,64451,6012793,2017-18,54,64,52,52,48,50,55,63,37,39,37,38
34673146032981,34,67314,6032981,2017-18,27,35,54,55,48,50,25,24,44,45,37,38
19643946057541,19,64394,6057541,2017-18,66,67,64,64,48,50,49,52,49,51,37,38
10623641034990,10,62364,1034990,2017-18,39,32,23,23,48,50,10,12,15,16,37,38
19734606023360,19,73460,6023360,2017-18,67,68,75,76,48,50,65,65,73,74,37,38
33669853330974,33,66985,3330974,2017-18,13,13,28,26,48,50,4,1,17,15,37,38
30665226028302,30,66522,6028302,2017-18,66,69,57,60,48,50,59,61,46,51,37,38
43696664335949,43,69666,4335949,2017-18,60,64,53,54,48,50,44,51,42,43,37,38
58727516056832,58,72751,6056832,2017-18,46,52,47,48,48,50,40,38,38,40,37,38
54722560105783,54,72256,0105783,2017-18,28,32,47,48,48,50,21,21,31,31,37,38
01611766106983,01,61176,6106983,2017-18,81,85,75,77,48,50,84,85,71,73,37,38
33103300128397,33,10330,0128397,2017-18,13,17,38,43,48,50,2,2,27,29,37,38
11626536007546,11,62653,6007546,2017-18,17,0,22,11,48,50,11,29,13,23,37,38
52715226114342,52,71522,6114342,2017-18,--,--,53,51,48,50,--,--,39,39,37,38
30664643036001,30,66464,3036001,2017-18,72,74,69,69,48,50,51,50,58,58,37,38
10622656006738,10,62265,6006738,2017-18,28,38,47,49,48,50,34,31,32,36,37,38
19753336115307,19,75333,6115307,2017-18,82,83,84,84,48,50,72,72,74,77,37,38
19646676014757,19,64667,6014757,2017-18,20,23,30,32,48,50,10,10,17,17,37,38
45701106050538,45,70110,6050538,2017-18,22,16,47,46,48,50,27,18,42,39,37,38
19650376022834,19,65037,6022834,2017-18,22,23,32,36,48,50,15,19,21,24,37,38
01751016117600,01,75101,6117600,2017-18,81,82,80,81,48,50,89,87,76,77,37,38
33736766031728,33,73676,6031728,2017-18,27,32,25,28,48,50,18,21,16,19,37,38
56105610112417,56,10561,0112417,2017-18,62,68,43,54,48,50,54,56,31,41,37,38
37679836115315,37,67983,6115315,2017-18,38,38,33,25,48,50,14,25,14,8,37,38
19647331996115,19,64733,1996115,2017-18,31,32,40,43,48,50,7,7,30,32,37,38
01612420134668,01,61242,0134668,2017-18,72,74,49,51,48,50,40,41,39,40,37,38
19644696012926,19,64469,6012926,2017-18,45,44,45,54,48,50,43,37,34,36,37,38
19643786012132,19,64378,6012132,2017-18,60,64,50,51,48,50,56,53,41,43,37,38
38684786041446,38,68478,6041446,2017-18,49,49,55,55,48,50,54,42,50,50,37,38
39686506109284,39,68650,6109284,2017-18,58,58,59,60,48,50,46,53,42,45,37,38
37682966097208,37,68296,6097208,2017-18,74,83,74,74,48,50,76,75,66,67,37,38
31669443130010,31,66944,3130010,2017-18,72,66,60,59,48,50,41,50,55,54,37,38
39684866041750,39,68486,6041750,2017-18,30,30,42,41,48,50,19,20,35,32,37,38
11754811130012,11,75481,1130012,2017-18,0.0,--,29,33,48,50,0,--,15,14,37,38
37682133734878,37,68213,3734878,2017-18,50,44,45,48,48,50,16,25,29,28,37,38
39686506106322,39,68650,6106322,2017-18,58,60,59,60,48,50,51,50,42,45,37,38
19644516057616,19,64451,6057616,2017-18,49,51,52,52,48,50,37,39,37,39,37,38
28662666113302,28,66266,6113302,2017-18,65,64,45,47,48,50,41,42,33,34,37,38
36678196036420,36,67819,6036420,2017-18,30,39,38,43,48,50,17,25,27,31,37,38
19647330134023,19,64733,0134023,2017-18,22,29,40,43,48,50,15,19,30,32,37,38
19647336015903,19,64733,6015903,2017-18,20,38,40,43,48,50,18,23,30,32,37,38
19647336017115,19,64733,6017115,2017-18,23,34,40,43,48,50,19,22,30,32,37,38
10621666085138,10,62166,6085138,2017-18,26,32,34,37,48,50,19,24,24,27,37,38
30664236027320,30,66423,6027320,2017-18,17,19,26,30,48,50,15,14,22,25,37,38
15638181535905,15,63818,1535905,2017-18,48,41,45,38,48,50,14,16,13,14,37,38
38684786089585,38,68478,6089585,2017-18,0,0,55,55,48,50,0,0,50,50,37,38
34673300113621,34,67330,0113621,2017-18,84,88,61,64,48,50,83,87,51,53,37,38
30666700101626,30,66670,0101626,2017-18,25,29,31,32,48,50,24,48,25,26,37,38
43697086049415,43,69708,6049415,2017-18,82,82,78,79,48,50,82,81,75,75,37,38
36678436059422,36,67843,6059422,2017-18,60,60,58,59,48,50,44,44,44,45,37,38
43695836047914,43,69583,6047914,2017-18,72,67,52,52,48,50,61,61,42,43,37,38
30665226028294,30,66522,6028294,2017-18,33,32,57,60,48,50,26,31,46,51,37,38
19643371996230,19,64337,1996230,2017-18,6,--,61,63,48,50,6,--,46,50,37,38
07617546105357,07,61754,6105357,2017-18,60,66,50,51,48,50,46,50,38,39,37,38
31669283130184,31,66928,3130184,2017-18,91,89,77,72,48,50,75,74,49,49,37,38
31669106111967,31,66910,6111967,2017-18,60,54,63,64,48,50,40,39,51,53,37,38
54767946054761,54,76794,6054761,2017-18,38,32,34,32,48,50,26,25,23,25,37,38
28662826027015,28,66282,6027015,2017-18,21,21,21,21,48,50,7,16,7,16,37,38
52714986114466,52,71498,6114466,2017-18,--,--,31,28,48,50,--,--,21,23,37,38
30664726027684,30,66472,6027684,2017-18,47,48,60,64,48,50,44,47,54,59,37,38
33670336059042,33,67033,6059042,2017-18,49,46,59,61,48,50,35,34,45,46,37,38
12630400129114,12,63040,0129114,2017-18,40,39,38,39,48,50,33,21,31,27,37,38
56726036055636,56,72603,6055636,2017-18,39,36,55,55,48,50,22,15,42,43,37,38
15638181530138,15,63818,1530138,2017-18,24,16,45,38,48,50,0,0,13,14,37,38
13630990113985,13,63099,0113985,2017-18,34,39,28,30,48,50,25,29,19,22,37,38
43696094334736,43,69609,4334736,2017-18,44,36,81,79,48,50,6,4,67,69,37,38
10623800136754,10,62380,0136754,2017-18,,33,,13,,50,,12,,8,,38
19651106023659,19,65110,6023659,2017-18,43,47,43,47,48,50,27,39,32,38,37,38
52105206119606,52,10520,6119606,2017-18,45,46,30,33,48,50,30,29,17,19,37,38
37684113730843,37,68411,3730843,2017-18,81,80,53,52,48,50,47,48,32,33,37,38
52714986053490,52,71498,6053490,2017-18,23,21,31,28,48,50,21,23,21,23,37,38
36678763630993,36,67876,3630993,2017-18,11,7,35,39,48,50,0,2,22,25,37,38
54755236054308,54,75523,6054308,2017-18,37,48,39,44,48,50,32,41,23,27,37,38
19645761933597,19,64576,1933597,2017-18,78,78,68,67,48,50,58,56,56,56,37,38
37683386112478,37,68338,6112478,2017-18,69,69,53,55,48,50,58,61,43,45,37,38
20652430131086,20,65243,0131086,2017-18,0,0,32,33,48,50,0,0,21,23,37,38
40688094036703,40,68809,4036703,2017-18,74,72,67,69,48,50,59,57,61,62,37,38
41689990134197,41,68999,0134197,2017-18,42,38,24,27,48,50,37,33,17,18,37,38
37681976038418,37,68197,6038418,2017-18,18,26,50,53,48,50,12,18,38,40,37,38
36678196036230,36,67819,6036230,2017-18,38,46,38,43,48,50,21,26,27,31,37,38
43693776068928,43,69377,6068928,2017-18,52,60,59,63,48,50,44,48,55,57,37,38
36750696037212,36,75069,6037212,2017-18,36,46,50,53,48,50,21,30,36,39,37,38
27662336026702,27,66233,6026702,2017-18,79,75,77,74,48,50,62,64,63,62,37,38
38684780118141,38,68478,0118141,2017-18,0.0,15,55,55,48,50,0.0,0,50,50,37,38
43696256048094,43,69625,6048094,2017-18,43,42,50,54,48,50,30,30,42,46,37,38
10755981030543,10,75598,1030543,2017-18,--,0,39,44,48,50,--,0,31,37,37,38
39686270129890,39,68627,0129890,2017-18,41,26,34,36,48,50,24,14,18,20,37,38
41690624138053,41,69062,4138053,2017-18,69,61,71,62,48,50,44,37,49,45,37,38
36750446105498,36,75044,6105498,2017-18,21,28,33,34,48,50,19,22,21,22,37,38
54722316116768,54,72231,6116768,2017-18,17,0,32,33,48,50,0,0,22,22,37,38
30666216029789,30,66621,6029789,2017-18,29,32,54,57,48,50,17,18,40,43,37,38
